Kata,TF-IDF
ulas,0.0005470351862693703
ultah,0.00010516517831839686
ultrabook,8.177793681143475e-05
umempertahankan,6.229889581519956e-05
umm,7.122970503940978e-05
umum,0.000832819618678182
umur,0.00019683952894260866
unacceptable,5.6136930819873e-05
unboxing,0.00014931154610194639
under,0.00039369322913432905
unfinished,3.681017133512191e-05
ungu,0.00025096282925461064
unik,0.00014274415876302328
unit,7.202065227697461e-05
unt,0.00012922207048274252
untuk,0.001745186792662328
untung,0.0009091987973937519
up,0.0006931144599959004
update,0.00012593992604420127
upsize,0.0005140626676375306
urai,5.663620832259464e-05
urus,0.00022078448525961734
usah,0.0001243539579583851
usaha,5.1122646736046054e-05
usang,6.374018739406535e-05
used,4.2650621273655046e-05
user,0.00010642022012163929
usize,6.229889581519956e-05
usually,5.3699417796699745e-05
utama,0.0004384069945305331
utuh,5.322838650893817e-05
uy,0.0001328161931642667
uyyy,5.728824500905384e-05
value,8.518392417168237e-05
varian,0.0007670545471925544
verified,5.128679096571293e-05
versi,0.00012424954300213728
very,0.00043028073520884433
vest,0.00010667364254189518
via,0.00038032826406866557
victoria,0.00010408172287049198
video,0.00024064345585164259
visual,0.00010516517831839686
voucher,8.651019823895083e-05
wa,0.00041030805345653983
waahh,8.383014744301193e-05
wah,0.00022941181399378056
waistbag,8.117450410360397e-05
waistnya,6.413627891265772e-05
wajar,0.0001383172101356445
wajib,0.00016632484352530964
waktu,0.0021234334649367997
walaupun,0.0008323764780576431
wangi,0.00017152843741556853
wanita,0.00015608946693831645
warehousenya,6.338363831151387e-05
warna,0.019459863793488293
warnanyasomoga,0.00017904764819275118
warnaya,0.0002068171877260169
warung,4.562661265963397e-05
wash,4.418895394971626e-05
waspada,8.145743810030263e-05
wasting,0.00011197126972521723
way,0.00010565593407742269
web,0.0001159824069793
webbing,0.00010185640808367493
well,0.0004594163894323086
what,0.0001300514623179628
while,4.2650621273655046e-05
whitenya,9.142456002247907e-05
wib,5.878873035232382e-05
wilayah,6.616114293337838e-05
wind,0.00010766084708872619
windbreaker,7.092284620063045e-05
wing,8.119415445937768e-05
wipe,3.9185110113794444e-05
with,6.806320632104513e-05
wkwkk,6.918820394975645e-05
wkwkw,0.0002809397285210179
wkwkwk,0.0004308986586572519
wkwkwkwkwwkk,6.643432714248297e-05
wokwokwok,0.00014915302738421446
worst,0.00011210215036656079
wort,0.00026777579750546693
worth,0.002684540149055037
worthed,9.586350835297545e-05
wow,5.717966085748495e-05
wrap,5.807729387380708e-05
wrna,0.00010270782881390095
wsrna,0.00010665426830729474
wtf,8.558112023399166e-05
wuihhhh,5.728824500905384e-05
xl,0.004774409096649567
xxl,0.0010622558051558892
xxxl,0.00028856371963707447
xxxxl,0.00010400533719728082
yaaa,0.0003335960003203441
yaaaa,0.00018836274722527829
yaaaaa,0.00013906959989116473
yabesi,9.35975871513355e-05
yah,0.0007799117322119828
yahe,0.00010653016796324634
yahh,0.00012798963204561033
yakin,0.00017027232711976504
yang,0.008491373617164429
yasudahlah,0.0001446852758785195
yauda,0.00019503722527098617
yaudah,6.952428358939842e-05
yaudahlah,0.00012138099158008893
yelow,0.00016992642129699015
yes,3.967911056195938e-05
ykk,6.776434517085985e-05
ykkuntungnya,8.855097557165323e-05
yoo,5.937825218061624e-05
you,0.001022254508435215
your,5.3699417796699745e-05
yuniklo,9.03131292159999e-05
zipper,0.0008908221417973604
zippernya,0.0001419039832761169
zonkk,0.00011362885241542064
